"BUL_ID","FROMDATE","TODATE","CONSUMPTION"
"23014408636","1397/08/10","1397/09/21","895"
"23014408636","1397/06/21","1397/08/10","280"
"23014408636","1397/05/13","1397/06/21","110"
"23014408636","1397/03/28","1397/05/13","138"
"23014408636","1397/02/16","1397/03/28","222"
"23014408636","1397/01/27","1397/02/16","168"
"23014408636","1396/12/16","1397/01/27","459"
"23016632601","1399/03/24","1399/05/07","175"
"23016632601","1399/02/08","1399/03/24","495"
"23016632601","1398/11/06","1399/02/08","1540"
"23016632601","1398/09/21","1398/11/06","915"
"23016632601","1398/08/08","1398/09/21","740"
"23016632601","1398/06/24","1398/08/08","415"
"23016632601","1398/05/07","1398/06/24","200"
"23016632601","1398/03/25","1398/05/07","150"
"23016632601","1398/02/05","1398/03/25","285"
"23016632601","1397/12/15","1398/02/05","825"
"23016632601","1397/11/08","1397/12/15","685"
"23016632601","1397/09/21","1397/11/08","920"
"23016632601","1397/08/10","1397/09/21","745"
"23016632601","1397/06/21","1397/08/10","520"
"23016632601","1397/05/14","1397/06/21","155"
"23016632601","1397/03/28","1397/05/14","175"
"23016632601","1397/02/16","1397/03/28","380"
"23016632601","1397/01/27","1397/02/16","322"
"23016632601","1396/12/10","1397/01/27","692"
"23016874710","1399/03/25","1399/05/05","125"
"23016874710","1399/02/08","1399/03/25","236"
"23016874710","1398/12/19","1399/02/08","474"
"23016874710","1398/11/05","1398/12/19","605"
"23016874710","1398/09/20","1398/11/05","640"
"23016874710","1398/08/06","1398/09/20","560"
"23016874710","1398/06/21","1398/08/06","210"
"23016874710","1398/05/07","1398/06/21","90"
"23016874710","1398/03/23","1398/05/07","155"
"23016874710","1398/01/30","1398/03/23","360"
"23016874710","1397/12/12","1398/01/30","590"
"23016874710","1397/11/07","1397/12/12","450"
"23016874710","1397/09/19","1397/11/07","620"
"23016874710","1397/08/07","1397/09/19","365"
"23016874710","1397/06/19","1397/08/07","190"
"23016874710","1397/05/09","1397/06/19","40"
"23016874710","1397/03/24","1397/05/09","70"
"23016874710","1397/02/13","1397/03/24","105"
"23016874710","1397/01/25","1397/02/13","119"
"23016874710","1396/12/15","1397/01/25","270"
"23014781524","1399/03/20","1399/05/04","101"
"23014781524","1399/02/08","1399/03/20","350"
"23014781524","1398/12/19","1399/02/08","615"
"23014781524","1398/11/03","1398/12/19","1035"
"23014781524","1398/09/18","1398/11/03","985"
"23014781524","1398/08/04","1398/09/18","705"
"23014781524","1398/06/23","1398/08/04","212"
"23014781524","1398/03/21","1398/06/23","192"
"23014781524","1398/01/29","1398/03/21","291"
"23014781524","1397/12/11","1398/01/29","635"
"23014781524","1397/11/06","1397/12/11","709"
"23014781524","1397/09/20","1397/11/06","977"
"23014781524","1397/08/12","1397/09/20","602"
"23014781524","1397/06/20","1397/08/12","277"
"23014781524","1397/05/11","1397/06/20","51"
"23014781524","1397/03/27","1397/05/11","73"
"23014781524","1397/02/15","1397/03/27","111"
"23014781524","1397/01/31","1397/02/15","148"
"23014781524","1396/12/17","1397/01/31","493"
"23016045755","1399/03/19","1399/05/05","117"
"23016045755","1399/01/30","1399/03/19","293"
"23016045755","1398/12/19","1399/01/30","435"
"23016045755","1398/11/05","1398/12/19","770"
"23016045755","1398/09/19","1398/11/05","775"
"23016045755","1398/08/06","1398/09/19","590"
"23016045755","1398/06/23","1398/08/06","220"
"23016045755","1398/05/07","1398/06/23","160"
"23016045755","1398/03/22","1398/05/07","110"
"23016045755","1398/02/05","1398/03/22","170"
"23016045755","1397/12/13","1398/02/05","680"
"23016045755","1397/11/06","1397/12/13","585"
"23016045755","1397/09/20","1397/11/06","765"
"23016045755","1397/08/09","1397/09/20","545"
"23016045755","1397/06/20","1397/08/09","255"
"23016045755","1397/05/11","1397/06/20","90"
"23016045755","1397/03/27","1397/05/11","95"
"23016045755","1397/02/15","1397/03/27","170"
"23016045755","1397/01/26","1397/02/15","188"
"23016045755","1396/12/16","1397/01/26","486"
"23016139056","1399/03/24","1399/05/07","60"
"23016139056","1399/02/08","1399/03/24","192"
"23016139056","1398/12/21","1399/02/08","418"
"23016139056","1398/11/06","1398/12/21","635"
"23016139056","1398/09/21","1398/11/06","610"
"23016139056","1398/08/08","1398/09/21","465"
"23016139056","1398/06/24","1398/08/08","240"
"23016139056","1398/05/08","1398/06/24","155"
"23016139056","1398/03/25","1398/05/08","90"
"23016139056","1397/11/08","1398/03/25","1204"
"23016139056","1397/09/21","1397/11/08","575"
"23016139056","1397/08/10","1397/09/21","425"
"23016139056","1397/06/21","1397/08/10","180"
"23016139056","1397/05/14","1397/06/21","70"
"23016139056","1397/03/28","1397/05/14","70"
"23016139056","1397/02/16","1397/03/28","170"
"23016139056","1397/01/27","1397/02/16","154"
"23016139056","1396/12/10","1397/01/27","407"
"23015056990","1399/03/25","1399/05/06","195"
"23015056990","1399/02/08","1399/03/25","315"
"23015056990","1398/12/20","1399/02/08","525"
"23015056990","1398/11/05","1398/12/20","730"
"23015056990","1398/09/18","1398/11/05","805"
"23015056990","1398/08/08","1398/09/18","555"
"23015056990","1398/06/21","1398/08/08","270"
"23015056990","1398/05/07","1398/06/21","185"
"23015056990","1398/03/22","1398/05/07","190"
"23015056990","1398/01/30","1398/03/22","350"
"23015056990","1397/12/12","1398/01/30","550"
"23015056990","1397/11/07","1397/12/12","565"
"23015056990","1397/09/19","1397/11/07","815"
"23015056990","1397/08/07","1397/09/19","550"
"23015056990","1397/06/19","1397/08/07","260"
"23015056990","1397/05/09","1397/06/19","165"
"23015056990","1397/03/24","1397/05/09","205"
"23015056990","1397/02/13","1397/03/24","205"
"23015056990","1397/01/23","1397/02/13","189"
"23015056990","1396/12/08","1397/01/23","473"
"23017251010","1399/03/20","1399/05/04","35"
"23017251010","1399/02/08","1399/03/20","575"
"23017251010","1398/12/19","1399/02/08","575"
"23017251010","1398/11/03","1398/12/19","1630"
"23017251010","1398/08/04","1398/11/03","2565"
"23017251010","1398/06/23","1398/08/04","85"
"23017251010","1398/01/29","1398/06/23","249"
"23017251010","1397/12/11","1398/01/29","0"
"23017251010","1397/11/06","1397/12/11","0"
"23017251010","1397/09/20","1397/11/06","0"
"23017251010","1397/08/09","1397/09/20","125"
"23017251010","1397/06/20","1397/08/09","95"
"23017251010","1397/05/10","1397/06/20","35"
"23017251010","1397/03/27","1397/05/10","55"
"23017251010","1397/02/15","1397/03/27","10"
"23017251010","1397/01/26","1397/02/15","67"
"23017251010","1396/12/16","1397/01/26","259"
"23019172172","1398/11/06","1399/02/08","795"
"23019172172","1398/09/21","1398/11/06","495"
"23019172172","1398/08/08","1398/09/21","370"
"23019172172","1398/06/24","1398/08/08","120"
"23019172172","1398/05/08","1398/06/24","75"
"23019172172","1398/03/25","1398/05/08","65"
"23019172172","1398/02/05","1398/03/25","115"
"23019172172","1397/12/15","1398/02/05","440"
"23019172172","1397/11/08","1397/12/15","380"
"23019172172","1397/09/21","1397/11/08","560"
"23019172172","1397/08/10","1397/09/21","370"
"23019172172","1397/06/21","1397/08/10","135"
"23019172172","1397/05/14","1397/06/21","55"
"23019172172","1397/03/28","1397/05/14","65"
"23019172172","1397/02/16","1397/03/28","85"
"23019172172","1397/01/27","1397/02/16","88"
"23019172172","1396/12/10","1397/01/27","294"
"23018885300","1399/03/25","1399/05/05","190"
"23018885300","1399/02/08","1399/03/25","427"
"23018885300","1398/12/19","1399/02/08","658"
"23018885300","1398/11/05","1398/12/19","840"
"23018885300","1398/09/19","1398/11/05","835"
"23018885300","1398/08/06","1398/09/19","645"
"23018885300","1398/06/21","1398/08/06","220"
"23018885300","1398/05/07","1398/06/21","120"
"23018885300","1398/03/23","1398/05/07","105"
"23018885300","1398/01/30","1398/03/23","275"
"23018885300","1397/12/12","1398/01/30","660"
"23018885300","1397/11/07","1397/12/12","645"
"23018885300","1397/09/19","1397/11/07","850"
"23018885300","1397/08/07","1397/09/19","640"
"23018885300","1397/06/19","1397/08/07","305"
"23018885300","1397/05/09","1397/06/19","100"
"23018885300","1397/03/24","1397/05/09","125"
"23018885300","1397/02/13","1397/03/24","255"
"23018885300","1397/01/26","1397/02/13","243"
"23018885300","1396/12/16","1397/01/26","541"
"23019443912","1399/03/24","1399/05/06","50"
"23019443912","1399/02/08","1399/03/24","514"
"23019443912","1398/12/20","1399/02/08","206"
"23019443912","1398/11/05","1398/12/20","690"
"23019443912","1398/09/20","1398/11/05","670"
"23019443912","1398/08/08","1398/09/20","490"
"23019443912","1398/06/24","1398/08/08","210"
"23019443912","1398/05/07","1398/06/24","40"
"23019443912","1398/03/22","1398/05/07","50"
"23019443912","1398/02/05","1398/03/22","90"
"23019443912","1397/12/13","1398/02/05","170"
"23019443912","1397/11/07","1397/12/13","150"
"23019443912","1397/09/21","1397/11/07","270"
"23019443912","1397/08/09","1397/09/21","240"
"23019443912","1397/06/20","1397/08/09","170"
"23019443912","1397/05/11","1397/06/20","70"
"23019443912","1397/03/27","1397/05/11","55"
"23019443912","1397/02/16","1397/03/27","65"
"23019443912","1397/01/27","1397/02/16","97"
"23019443912","1396/12/08","1397/01/27","159"
"23019448468","1399/03/24","1399/05/06","45"
"23019448468","1399/02/08","1399/03/24","112"
"23019448468","1398/12/20","1399/02/08","183"
"23019448468","1398/11/05","1398/12/20","115"
"23019448468","1398/09/20","1398/11/05","185"
"23019448468","1398/08/08","1398/09/20","120"
"23019448468","1398/06/24","1398/08/08","35"
"23019448468","1398/05/07","1398/06/24","10"
"23019448468","1398/03/22","1398/05/07","20"
"23019448468","1398/02/05","1398/03/22","0"
"23019448468","1397/12/13","1398/02/05","130"
"23019448468","1397/11/07","1397/12/13","70"
"23019448468","1397/09/21","1397/11/07","415"
"23019448468","1397/08/09","1397/09/21","280"
"23019448468","1397/06/20","1397/08/09","175"
"23019448468","1397/05/11","1397/06/20","55"
"23019448468","1397/03/27","1397/05/11","65"
"23019448468","1397/02/16","1397/03/27","170"
"23019448468","1397/01/27","1397/02/16","122"
"23019448468","1396/12/08","1397/01/27","269"
"23018410101","1399/03/20","1399/05/04","24"
"23018410101","1399/02/08","1399/03/20","0"
"23018410101","1398/12/18","1399/02/08","671"
"23018410101","1398/11/05","1398/12/18","930"
"23018410101","1398/09/19","1398/11/05","430"
"23018410101","1398/08/04","1398/09/19","130"
"23018410101","1398/06/23","1398/08/04","105"
"23018410101","1398/05/02","1398/06/23","170"
"23018410101","1398/03/21","1398/05/02","110"
"23018410101","1398/01/29","1398/03/21","320"
"23018410101","1397/12/11","1398/01/29","790"
"23018410101","1397/11/06","1397/12/11","765"
"23018410101","1397/09/20","1397/11/06","1100"
"23018410101","1397/08/09","1397/09/20","655"
"23018410101","1397/06/20","1397/08/09","415"
"23018410101","1397/06/04","1397/06/20","68"
"23018410101","1397/05/11","1397/06/04","42"
"23018410101","1397/03/27","1397/05/11","30"
"23018410101","1397/02/15","1397/03/27","170"
"23018410101","1397/01/26","1397/02/15","179"
"23018410101","1396/12/17","1397/01/26","370"
"23018243839","1399/03/20","1399/05/04","80"
"23018243839","1399/02/08","1399/03/20","296"
"23018243839","1398/12/18","1399/02/08","524"
"23018243839","1398/11/03","1398/12/18","745"
"23018243839","1398/09/19","1398/11/03","695"
"23018243839","1398/08/04","1398/09/19","605"
"23018243839","1398/06/23","1398/08/04","255"
"23018243839","1398/05/02","1398/06/23","105"
"23018243839","1398/03/21","1398/05/02","50"
"23018243839","1398/01/29","1398/03/21","220"
"23018243839","1397/12/11","1398/01/29","570"
"23018243839","1397/11/06","1397/12/11","515"
"23018243839","1397/09/20","1397/11/06","670"
"23018243839","1397/08/09","1397/09/20","490"
"23018243839","1397/06/20","1397/08/09","120"
"23018243839","1397/05/11","1397/06/20","40"
"23018243839","1397/03/24","1397/05/11","28"
"23018243839","1397/02/30","1397/03/24","0"
"23018243839","1397/02/15","1397/02/30","32"
"23018243839","1397/01/26","1397/02/15","150"
"23018243839","1396/12/16","1397/01/26","386"
"23018282729","1399/03/20","1399/05/04","115"
"23018282729","1399/02/08","1399/03/20","409"
"23018282729","1398/12/19","1399/02/08","471"
"23018282729","1398/11/03","1398/12/19","750"
"23018282729","1398/09/18","1398/11/03","680"
"23018282729","1398/08/04","1398/09/18","540"
"23018282729","1398/06/23","1398/08/04","230"
"23018282729","1398/05/02","1398/06/23","160"
"23018282729","1398/03/21","1398/05/02","80"
"23018282729","1398/01/29","1398/03/21","260"
"23018282729","1397/12/11","1398/01/29","520"
"23018282729","1397/11/06","1397/12/11","420"
"23018282729","1397/09/20","1397/11/06","600"
"23018282729","1397/08/09","1397/09/20","430"
"23018282729","1397/06/20","1397/08/09","240"
"23018282729","1397/05/10","1397/06/20","90"
"23018282729","1397/03/27","1397/05/10","80"
"23018282729","1397/02/15","1397/03/27","190"
"23018282729","1397/01/26","1397/02/15","182"
"23018282729","1396/12/16","1397/01/26","300"
"23017934901","1397/10/03","1399/02/15","10513"
"23017934901","1397/01/31","1397/10/03","2829"
"23017934901","1396/10/20","1397/01/31","2660"
"23021187918","1399/03/24","1399/05/07","65"
"23021187918","1399/02/08","1399/03/24","264"
"23021187918","1398/11/06","1399/02/08","1121"
"23021187918","1398/09/21","1398/11/06","700"
"23021187918","1398/08/08","1398/09/21","550"
"23021187918","1398/06/24","1398/08/08","220"
"23021187918","1398/05/08","1398/06/24","125"
"23021187918","1398/03/25","1398/05/08","80"
"23021187918","1398/02/05","1398/03/25","195"
"23021187918","1397/12/15","1398/02/05","570"
"23021187918","1397/11/08","1397/12/15","550"
"23021187918","1397/09/21","1397/11/08","720"
"23021187918","1397/08/10","1397/09/21","490"
"23021187918","1397/06/21","1397/08/10","280"
"23021187918","1397/05/14","1397/06/21","55"
"23021187918","1397/03/28","1397/05/14","75"
"23021187918","1397/02/16","1397/03/28","160"
"23021187918","1397/01/31","1397/02/16","169"
"23021187918","1397/01/27","1397/01/31","0"
"23021187918","1396/12/10","1397/01/27","432"
"23019783433","1399/03/24","1399/05/07","75"
"23019783433","1399/02/08","1399/03/24","298"
"23019783433","1398/11/06","1399/02/08","1027"
"23019783433","1398/09/21","1398/11/06","630"
"23019783433","1398/08/09","1398/09/21","490"
"23019783433","1398/06/24","1398/08/09","185"
"23019783433","1398/05/08","1398/06/24","115"
"23019783433","1398/03/25","1398/05/08","85"
"23019783433","1398/02/08","1398/03/25","150"
"23019783433","1397/12/15","1398/02/08","585"
"23019783433","1397/11/08","1397/12/15","490"
"23019783433","1397/09/21","1397/11/08","670"
"23019783433","1397/08/10","1397/09/21","425"
"23019783433","1397/06/21","1397/08/10","180"
"23019783433","1397/05/14","1397/06/21","55"
"23019783433","1397/03/28","1397/05/14","80"
"23019783433","1397/02/16","1397/03/28","115"
"23019783433","1397/01/27","1397/02/16","156"
"23019783433","1396/12/13","1397/01/27","371"
"23020341759","1399/03/21","1399/05/05","80"
"23020341759","1399/02/08","1399/03/21","318"
"23020341759","1398/12/19","1399/02/08","527"
"23020341759","1398/11/03","1398/12/19","825"
"23020341759","1398/09/19","1398/11/03","780"
"23020341759","1398/08/06","1398/09/19","650"
"23020341759","1398/06/23","1398/08/06","295"
"23020341759","1398/05/02","1398/06/23","180"
"23020341759","1398/03/22","1398/05/02","75"
"23020341759","1398/01/29","1398/03/22","325"
"23020341759","1397/12/13","1398/01/29","550"
"23020341759","1397/11/06","1397/12/13","540"
"23020341759","1397/09/20","1397/11/06","725"
"23020341759","1397/08/09","1397/09/20","555"
"23020341759","1397/06/20","1397/08/09","320"
"23020341759","1397/05/11","1397/06/20","105"
"23020341759","1397/03/27","1397/05/11","70"
"23020341759","1397/02/15","1397/03/27","150"
"23020341759","1397/01/26","1397/02/15","176"
"23020341759","1396/12/16","1397/01/26","358"
"23022629543","1399/03/21","1399/05/05","47"
"23022629543","1399/02/08","1399/03/21","0"
"23022629543","1398/12/19","1399/02/08","443"
"23022629543","1398/11/05","1398/12/19","490"
"23022629543","1398/09/19","1398/11/05","505"
"23022629543","1398/08/06","1398/09/19","435"
"23022629543","1398/06/23","1398/08/06","250"
"23022629543","1398/05/07","1398/06/23","165"
"23022629543","1398/03/22","1398/05/07","120"
"23022629543","1398/02/05","1398/03/22","200"
"23022629543","1397/12/13","1398/02/05","465"
"23022629543","1397/11/06","1397/12/13","460"
"23022629543","1397/09/20","1397/11/06","525"
"23022629543","1397/08/09","1397/09/20","400"
"23022629543","1397/06/20","1397/08/09","275"
"23022629543","1397/05/11","1397/06/20","110"
"23022629543","1397/03/27","1397/05/11","105"
"23022629543","1397/02/15","1397/03/27","200"
"23022629543","1397/01/26","1397/02/15","187"
"23022629543","1396/12/16","1397/01/26","371"
"23021443615","1399/03/25","1399/05/06","50"
"23021443615","1399/02/08","1399/03/25","196"
"23021443615","1398/12/20","1399/02/08","239"
"23021443615","1398/11/05","1398/12/20","310"
"23021443615","1398/09/20","1398/11/05","285"
"23021443615","1398/08/08","1398/09/20","215"
"23021443615","1398/06/21","1398/08/08","65"
"23021443615","1398/05/07","1398/06/21","60"
"23021443615","1398/03/22","1398/05/07","70"
"23021443615","1398/01/30","1398/03/22","140"
"23021443615","1397/12/12","1398/01/30","245"
"23021443615","1397/11/07","1397/12/12","210"
"23021443615","1397/09/19","1397/11/07","415"
"23021443615","1397/08/07","1397/09/19","100"
"23021443615","1397/06/19","1397/08/07","60"
"23021443615","1397/05/09","1397/06/19","40"
"23021443615","1397/03/24","1397/05/09","55"
"23021443615","1397/02/13","1397/03/24","84"
"23021443615","1397/01/25","1397/02/13","98"
"23021443615","1396/12/13","1397/01/25","213"
"23022127806","1399/03/20","1399/05/04","145"
"23022127806","1399/02/08","1399/03/20","235"
"23022127806","1398/12/18","1399/02/08","580"
"23022127806","1398/11/05","1398/12/18","870"
"23022127806","1398/09/19","1398/11/05","920"
"23022127806","1398/08/04","1398/09/19","655"
"23022127806","1398/06/23","1398/08/04","110"
"23022127806","1398/05/02","1398/06/23","90"
"23022127806","1398/03/21","1398/05/02","45"
"23022127806","1398/01/29","1398/03/21","245"
"23022127806","1397/12/11","1398/01/29","500"
"23022127806","1397/11/06","1397/12/11","620"
"23022127806","1397/09/20","1397/11/06","915"
"23022127806","1397/08/09","1397/09/20","610"
"23022127806","1397/06/20","1397/08/09","245"
"23022127806","1397/05/11","1397/06/20","100"
"23022127806","1397/03/27","1397/05/11","85"
"23022127806","1397/02/15","1397/03/27","190"
"23022127806","1397/01/26","1397/02/15","238"
"23022127806","1396/12/17","1397/01/26","479"
"23022086507","1398/11/13","1398/11/26","0"
"23022086507","1396/06/13","1398/11/13","0"
"23022759007","1398/12/20","1399/02/08","184"
"23022759007","1398/11/05","1398/12/20","405"
"23022759007","1398/09/20","1398/11/05","555"
"23022759007","1398/08/06","1398/09/20","220"
"23022759007","1398/06/21","1398/08/06","95"
"23022759007","1398/05/07","1398/06/21","10"
"23022759007","1398/03/23","1398/05/07","0"
"23022759007","1397/12/12","1398/03/23","295"
"23022759007","1397/11/07","1397/12/12","345"
"23022759007","1397/09/19","1397/11/07","605"
"23022759007","1397/08/07","1397/09/19","405"
"23022759007","1397/06/19","1397/08/07","135"
"23022759007","1397/05/09","1397/06/19","0"
"23022759007","1397/03/24","1397/05/09","5"
"23022759007","1397/02/13","1397/03/24","60"
"23022759007","1397/01/31","1397/02/13","31"
"23022759007","1396/12/16","1397/01/31","155"
"23024156414","1399/04/22","1399/05/06","365"
"23024156414","1399/03/25","1399/04/22","1670"
"23024156414","1399/02/08","1399/03/25","2519"
"23024156414","1398/12/20","1399/02/08","2871"
"23024156414","1398/09/20","1398/12/20","11850"
"23024156414","1398/06/21","1398/09/20","2700"
"23024156414","1398/05/07","1398/06/21","1545"
"23024156414","1398/03/22","1398/05/07","2087"
"23024156414","1398/01/30","1398/03/22","3128"
"23024156414","1397/12/12","1398/01/30","1925"
"23024156414","1397/11/07","1397/12/12","2350"
"23024156414","1397/09/19","1397/11/07","2885"
"23024156414","1397/08/07","1397/09/19","2850"
"23024156414","1397/06/19","1397/08/07","3115"
"23024156414","1397/05/09","1397/06/19","2170"
"23024156414","1397/03/24","1397/05/09","2135"
"23024156414","1397/02/13","1397/03/24","2405"
"23024156414","1397/01/31","1397/02/13","921"
"23024156414","1396/09/01","1397/01/31","9281"
"23025119002","1399/03/24","1399/05/07","80"
"23025119002","1399/02/08","1399/03/24","225"
"23025119002","1398/12/20","1399/02/08","360"
"23025119002","1398/11/06","1398/12/20","515"
"23025119002","1398/09/20","1398/11/06","515"
"23025119002","1398/08/08","1398/09/20","355"
"23025119002","1398/06/24","1398/08/08","165"
"23025119002","1398/03/23","1398/06/24","195"
"23025119002","1398/02/05","1398/03/23","180"
"23025119002","1397/12/15","1398/02/05","400"
"23025119002","1397/11/08","1397/12/15","350"
"23025119002","1397/09/24","1397/11/08","423"
"23025119002","1397/08/10","1397/09/24","322"
"23025119002","1397/06/21","1397/08/10","170"
"23025119002","1397/05/13","1397/06/21","85"
"23025119002","1397/03/28","1397/05/13","90"
"23025119002","1397/02/16","1397/03/28","130"
"23025119002","1397/01/27","1397/02/16","98"
"23025119002","1396/12/16","1397/01/27","298"
"23027904611","1399/02/08","1399/05/06","442"
"23027904611","1398/12/20","1399/02/08","378"
"23027904611","1398/11/05","1398/12/20","495"
"23027904611","1398/09/20","1398/11/05","445"
"23027904611","1398/08/08","1398/09/20","325"
"23027904611","1398/06/24","1398/08/08","135"
"23027904611","1398/05/07","1398/06/24","30"
"23027904611","1398/03/22","1398/05/07","0"
"23027904611","1398/02/05","1398/03/22","120"
"23027904611","1397/12/13","1398/02/05","600"
"23027904611","1397/11/07","1397/12/13","510"
"23027904611","1397/09/20","1397/11/07","530"
"23027904611","1397/09/13","1397/09/20","92"
"23027904611","1397/03/27","1397/09/13","673"
"23027904611","1397/01/31","1397/03/27","0"
"23027904611","1396/10/17","1397/01/31","346"
"23027783330","1399/03/25","1399/05/06","95"
"23027783330","1399/02/08","1399/03/25","255"
"23027783330","1398/12/20","1399/02/08","400"
"23027783330","1398/11/05","1398/12/20","645"
"23027783330","1398/09/18","1398/11/05","545"
"23027783330","1398/08/08","1398/09/18","330"
"23027783330","1398/06/21","1398/08/08","120"
"23027783330","1398/05/07","1398/06/21","80"
"23027783330","1398/03/22","1398/05/07","0"
"23027783330","1398/01/30","1398/03/22","310"
"23027783330","1397/12/12","1398/01/30","440"
"23027783330","1397/11/07","1397/12/12","330"
"23027783330","1397/09/19","1397/11/07","400"
"23027783330","1397/08/07","1397/09/19","340"
"23027783330","1397/06/19","1397/08/07","150"
"23027783330","1397/05/09","1397/06/19","75"
"23027783330","1397/03/24","1397/05/09","85"
"23027783330","1397/02/13","1397/03/24","110"
"23027783330","1397/01/23","1397/02/13","142"
"23027783330","1396/12/08","1397/01/23","322"
"23027350495","1399/05/07","1399/06/15","42"
"23027350495","1399/03/25","1399/05/07","30"
"23027350495","1399/02/08","1399/03/25","62"
"23027350495","1398/11/07","1399/02/08","568"
"23027350495","1398/09/21","1398/11/07","410"
"23027350495","1398/08/09","1398/09/21","210"
"23027350495","1398/06/24","1398/08/09","95"
"23027350495","1398/05/08","1398/06/24","70"
"23027350495","1398/03/25","1398/05/08","45"
"23027350495","1398/02/08","1398/03/25","50"
"23027350495","1397/12/15","1398/02/08","260"
"23027350495","1397/11/08","1397/12/15","245"
"23027350495","1397/09/21","1397/11/08","460"
"23027350495","1397/09/08","1397/09/21","128"
"23027350495","1397/08/10","1397/09/08","232"
"23027350495","1397/06/21","1397/08/10","195"
"23027350495","1397/05/14","1397/06/21","70"
"23027350495","1397/03/28","1397/05/14","70"
"23027350495","1397/02/16","1397/03/28","140"
"23027350495","1397/01/27","1397/02/16","149"
"23027350495","1396/12/16","1397/01/27","305"
"23027999320","1399/03/25","1399/05/07","200"
"23027999320","1398/11/07","1399/03/25","700"
"23027999320","1398/09/21","1398/11/07","90"
"23027999320","1398/08/09","1398/09/21","320"
"23027999320","1398/06/24","1398/08/09","55"
"23027999320","1398/05/07","1398/06/24","285"
"23027999320","1398/03/25","1398/05/07","100"
"23027999320","1398/02/08","1398/03/25","210"
"23027999320","1397/12/15","1398/02/08","140"
"23027999320","1397/11/08","1397/12/15","260"
"23027999320","1397/09/25","1397/11/08","80"
"23027999320","1397/09/21","1397/09/25","200"
"23027999320","1397/08/10","1397/09/21","45"
"23027999320","1397/06/21","1397/08/10","10"
"23027999320","1397/05/14","1397/06/21","20"
"23027999320","1397/03/28","1397/05/14","35"
"23027999320","1397/02/16","1397/03/28","30"
"23027999320","1397/01/27","1397/02/16","66"
"23027999320","1396/12/13","1397/01/27","163"
"23026939161","1398/12/24","1399/02/08","439"
"23026939161","1398/12/20","1398/12/24","26"
"23026939161","1398/11/05","1398/12/20","710"
"23026939161","1398/08/09","1398/11/05","1220"
"23026939161","1398/05/07","1398/08/09","520"
"23026939161","1398/03/22","1398/05/07","130"
"23026939161","1398/02/08","1398/03/22","207"
"23026939161","1397/12/13","1398/02/08","638"
"23026939161","1397/11/07","1397/12/13","480"
"23026939161","1397/09/20","1397/11/07","690"
"23026939161","1397/08/09","1397/09/20","485"
"23026939161","1397/06/21","1397/08/09","312"
"23026939161","1397/05/11","1397/06/21","98"
"23026939161","1397/02/15","1397/05/11","330"
"23026939161","1397/01/27","1397/02/15","151"
"23026939161","1396/12/08","1397/01/27","442"
"23030045274","1399/03/25","1399/05/06","170"
"23030045274","1399/02/08","1399/03/25","531"
"23030045274","1398/12/20","1399/02/08","674"
"23030045274","1398/11/05","1398/12/20","975"
"23030045274","1398/09/20","1398/11/05","920"
"23030045274","1398/08/06","1398/09/20","720"
"23030045274","1398/06/21","1398/08/06","320"
"23030045274","1398/05/07","1398/06/21","155"
"23030045274","1398/03/22","1398/05/07","125"
"23030045274","1398/01/30","1398/03/22","440"
"23030045274","1397/12/12","1398/01/30","745"
"23030045274","1397/11/07","1397/12/12","680"
"23030045274","1397/09/19","1397/11/07","940"
"23030045274","1397/08/07","1397/09/19","565"
"23030045274","1397/06/19","1397/08/07","325"
"23030045274","1397/05/09","1397/06/19","145"
"23030045274","1397/03/24","1397/05/09","200"
"23030045274","1397/02/13","1397/03/24","260"
"23030045274","1397/01/25","1397/02/13","237"
"23030045274","1396/12/13","1397/01/25","495"
"23028322898","1399/03/21","1399/05/05","85"
"23028322898","1399/02/08","1399/03/21","240"
"23028322898","1398/12/19","1399/02/08","565"
"23028322898","1398/11/05","1398/12/19","805"
"23028322898","1398/09/19","1398/11/05","820"
"23028322898","1398/08/06","1398/09/19","615"
"23028322898","1398/06/23","1398/08/06","210"
"23028322898","1398/05/07","1398/06/23","115"
"23028322898","1398/03/22","1398/05/07","75"
"23028322898","1398/02/05","1398/03/22","160"
"23028322898","1397/12/13","1398/02/05","655"
"23028322898","1397/11/06","1397/12/13","580"
"23028322898","1397/09/20","1397/11/06","765"
"23028322898","1397/08/09","1397/09/20","555"
"23028322898","1397/06/20","1397/08/09","240"
"23028322898","1397/05/11","1397/06/20","55"
"23028322898","1397/03/27","1397/05/11","55"
"23028322898","1397/02/15","1397/03/27","100"
"23028322898","1397/01/26","1397/02/15","175"
"23028322898","1396/12/16","1397/01/26","432"
"23031409224","1399/03/25","1399/05/06","75"
"23031409224","1399/02/08","1399/03/25","116"
"23031409224","1398/12/20","1399/02/08","394"
"23031409224","1398/11/05","1398/12/20","580"
"23031409224","1398/09/20","1398/11/05","575"
"23031409224","1398/08/08","1398/09/20","500"
"23031409224","1398/06/21","1398/08/08","240"
"23031409224","1398/05/13","1398/06/21","72"
"23031409224","1398/05/07","1398/05/13","13"
"23031409224","1398/03/22","1398/05/07","75"
"23031409224","1398/01/30","1398/03/22","225"
"23031409224","1397/12/12","1398/01/30","475"
"23031409224","1397/11/07","1397/12/12","545"
"23031409224","1397/09/19","1397/11/07","770"
"23031409224","1397/08/07","1397/09/19","480"
"23031409224","1397/06/19","1397/08/07","190"
