"BUL_ID","FROMDATE","TODATE","CONSUMPTION"
"23006747920","1397/04/02","1397/05/25","76"
"23006747920","1397/02/19","1397/04/02","109"
"23006747920","1397/01/14","1397/02/19","256"
"23006747920","1396/11/19","1397/01/14","430"
"23008677707","1399/04/25","1399/06/10","8"
"23008677707","1399/03/01","1399/04/25","12"
"23008677707","1398/11/21","1399/03/01","95"
"23008677707","1398/10/07","1398/11/21","77"
"23008677707","1398/08/23","1398/10/07","69"
"23008677707","1398/07/06","1398/08/23","23"
"23008677707","1396/12/28","1398/07/06","28"
"23009150043","1399/04/25","1399/06/10","100"
"23009150043","1399/03/01","1399/04/25","118"
"23009150043","1399/01/31","1399/03/01","151"
"23009150043","1398/11/21","1399/01/31","235"
"23009150043","1398/10/07","1398/11/21","184"
"23009150043","1398/08/23","1398/10/07","170"
"23009150043","1398/07/06","1398/08/23","105"
"23009150043","1398/05/23","1398/07/06","89"
"23009150043","1398/04/04","1398/05/23","101"
"23009150043","1398/02/23","1398/04/04","69"
"23009150043","1398/01/07","1398/02/23","138"
"23009150043","1397/11/18","1398/01/07","186"
"23009150043","1397/10/06","1397/11/18","157"
"23009150043","1397/08/27","1397/10/06","113"
"23009150043","1397/07/09","1397/08/27","93"
"23009150043","1397/05/27","1397/07/09","88"
"23009150043","1397/04/04","1397/05/27","73"
"23009150043","1397/02/20","1397/04/04","80"
"23009150043","1396/12/28","1397/02/20","128"
"23009357310","1399/04/24","1399/06/02","70"
"23009357310","1399/03/01","1399/04/24","145"
"23009357310","1399/01/31","1399/03/01","178"
"23009357310","1398/11/20","1399/01/31","460"
"23009357310","1398/10/03","1398/11/20","396"
"23009357310","1398/08/22","1398/10/03","345"
"23009357310","1398/07/04","1398/08/22","155"
"23009357310","1398/05/20","1398/07/04","52"
"23009357310","1398/04/03","1398/05/20","45"
"23009357310","1398/02/21","1398/04/03","55"
"23009357310","1398/01/06","1398/02/21","211"
"23009357310","1397/11/16","1398/01/06","294"
"23009357310","1397/10/05","1397/11/16","228"
"23009357310","1397/08/26","1397/10/05","144"
"23009357310","1397/07/08","1397/08/26","191"
"23009357310","1397/06/11","1397/07/08","18"
"23009357310","1397/05/25","1397/06/11","10"
"23009357310","1397/02/19","1397/05/25","147"
"23009357310","1396/11/25","1397/02/19","781"
"23009370203","1395/11/26","1397/07/23","0"
"23010585564","1399/04/18","1399/06/02","54"
"23010585564","1399/03/01","1399/04/18","70"
"23010585564","1399/01/31","1399/03/01","495"
"23010585564","1398/11/20","1399/01/31","800"
"23010585564","1398/10/02","1398/11/20","849"
"23010585564","1398/08/22","1398/10/02","629"
"23010585564","1398/07/04","1398/08/22","339"
"23010585564","1398/05/19","1398/07/04","106"
"23010585564","1398/04/03","1398/05/19","47"
"23010585564","1398/02/21","1398/04/03","65"
"23010585564","1398/01/05","1398/02/21","411"
"23010585564","1397/11/16","1398/01/05","650"
"23010585564","1397/10/05","1397/11/16","630"
"23010585564","1397/08/26","1397/10/05","491"
"23010585564","1397/07/08","1397/08/26","352"
"23010585564","1397/05/25","1397/07/08","50"
"23010585564","1397/04/02","1397/05/25","68"
"23010585564","1397/02/19","1397/04/02","96"
"23010585564","1397/01/14","1397/02/19","176"
"23010585564","1396/11/19","1397/01/14","445"
"23010788036","1399/04/24","1399/06/02","45"
"23010788036","1399/03/01","1399/04/24","44"
"23010788036","1398/11/20","1399/03/01","72"
"23010788036","1398/10/03","1398/11/20","192"
"23010788036","1398/08/22","1398/10/03","480"
"23010788036","1398/07/04","1398/08/22","11"
"23010788036","1398/05/20","1398/07/04","11"
"23010788036","1398/04/03","1398/05/20","10"
"23010788036","1398/02/21","1398/04/03","24"
"23010788036","1397/10/05","1398/02/21","255"
"23010788036","1397/08/26","1397/10/05","58"
"23010788036","1397/07/08","1397/08/26","39"
"23010788036","1397/05/25","1397/07/08","32"
"23010788036","1397/04/02","1397/05/25","64"
"23010788036","1397/02/19","1397/04/02","70"
"23010788036","1397/01/14","1397/02/19","77"
"23010788036","1396/11/25","1397/01/14","195"
"23014620523","1398/11/21","1398/11/22","0"
"23014620523","1398/08/23","1398/11/21","614"
"23014620523","1398/07/06","1398/08/23","267"
"23014620523","1398/02/23","1398/07/06","453"
"23014620523","1398/01/07","1398/02/23","333"
"23014620523","1397/07/09","1398/01/07","1505"
"23014620523","1397/05/27","1397/07/09","196"
"23014620523","1397/02/20","1397/05/27","267"
"23014620523","1396/12/28","1397/02/20","405"
"23011273630","1399/04/24","1399/06/02","144"
"23011273630","1399/03/31","1399/04/24","45"
"23011273630","1399/01/31","1399/03/31","429"
"23011273630","1398/11/20","1399/01/31","726"
"23011273630","1398/10/03","1398/11/20","764"
"23011273630","1398/08/22","1398/10/03","573"
"23011273630","1398/07/04","1398/08/22","375"
"23011273630","1398/05/20","1398/07/04","188"
"23011273630","1398/04/03","1398/05/20","83"
"23011273630","1398/02/21","1398/04/03","115"
