"CITYNAME","CITYID","NAHIE","KEYNO","ADDRESS_CODE","FREQ","TYPEOFUSE","ZARFIAT","ZIRBANA","TEDADVAHED","SHAHRROSTA","MAXMASRAFSAAT"
"اردبيل ","001","002","23029504500","051601620002","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23029500443","051601620000","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23028482980","051600760000","B","40","6","29","1","1021","6"
"اردبيل ","001","002","23028652264","051605950001","B","40","6","90","1","1021","6"
"اردبيل ","001","002","23030056975","051604580000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23030058567","051604580001","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23029401838","051606200000","B","40","6","80","1","1021","4.7999999999999998"
"اردبيل ","001","002","23028427142","051605570000","B","20","6","26","1","1021","6"
"اردبيل ","001","002","23028679985","051605400000","B","40","10","220","1","1021","6.0999999999999996"
"اردبيل ","001","002","23029503170","051601620001","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23029146460","051606000000","B","40","6","100","1","1021","2.7000000000000002"
"اردبيل ","001","002","23029995262","051601500000","B","40","6","60","1","1021","6"
"اردبيل ","001","002","23029996692","051601500001","B","40","6","60","1","1021","6"
"اردبيل ","001","002","23028450996","051605410000","B","40","6","110","1","1021","2.3999999999999999"
"اردبيل ","001","002","23028421403","051605430000","B","40","6","100","1","1021","3.8999999999999999"
"اردبيل ","001","002","23029318142","051604570000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23029908189","051600660000","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23029176057","051601160000","B","40","6","60","1","1021","6"
"اردبيل ","001","002","23028617716","051603820000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23028484345","051600760001","B","40","6","29","1","1021","6"
"اردبيل ","001","002","23029456000","051603170000","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23028528213","051605420000","B","40","6","100","1","1021","5.4000000000000004"
"اردبيل ","001","002","23031283339","051603750001","B","40","6","65","1","1021","6"
"اردبيل ","001","002","23030081721","051601600000","B","40","6","65","1","1021","6"
"اردبيل ","001","002","23031036141","051603830000","B","40","10","130","2","1021","10"
"اردبيل ","001","002","23030926729","051605730000","B","40","6","90","1","1021","3.2999999999999998"
"اردبيل ","001","002","23031680074","051603070000","B","40","6","50","1","1021","6"
"اردبيل ","001","002","23031776588","051604520000","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23030943770","051600700000","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23031749550","051600820001","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23031678713","051603070001","B","40","6","50","1","1021","6"
"اردبيل ","001","002","23031710614","051607340000","B","40","6","100","1","1021","6"
"اردبيل ","001","002","23031747800","051600820000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23030931749","051605520000","B","40","6","80","1","1021","5.7000000000000002"
"اردبيل ","001","002","23031668442","051600830000","B","40","6","60","1","1021","6"
"اردبيل ","001","002","23030945882","051603520001","B","40","6","60","1","1021","6"
"اردبيل ","001","002","23031674430","051603930001","B","40","6","65","1","1021","6"
"اردبيل ","001","002","23030571959","051600570000","B","40","10","140","1","1021","10"
"اردبيل ","001","002","23031207661","051603200001","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23030878976","051603750000","B","40","6","40","1","1021","6"
"اردبيل ","001","002","23030880000","051605700000","B","40","6","90","1","1021","4.5"
"اردبيل ","001","002","23030945077","051603520000","B","40","6","60","1","1021","6"
"اردبيل ","001","002","23031280022","051600640000","B","40","6","40","1","1021","6"
"اردبيل ","001","002","23031206231","051603200000","B","40","6","60","1","1021","6"
"اردبيل ","001","002","23031159682","051604760001","B","40","6","75","1","1021","6"
"اردبيل ","001","002","23030212116","051605950000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23031208923","051603200002","B","40","6","60","1","1021","6"
"اردبيل ","001","002","23030218965","051605500000","B","40","6","90","1","1021","6"
"اردبيل ","001","002","23031446690","051605830000","B","20","6","15","1","1021","6"
"اردبيل ","001","002","23030167217","051605510000","B","40","6","90","1","1021","4.7999999999999998"
"اردبيل ","001","002","23031251866","051607220000","B","40","6","50","1","1021","6"
"اردبيل ","001","002","23030776307","051608690000","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23033096876","051601710002","B","40","6","90","1","1021","6"
"اردبيل ","001","002","23033011270","051603390000","B","40","6","50","1","1021","6"
"اردبيل ","001","002","23033541659","051601610000","B","40","6","75","1","1021","6"
"اردبيل ","001","002","23033543309","051601610001","B","40","6","75","1","1021","6"
"اردبيل ","001","002","23031873501","051600360000","B","25","10","130","1","1021","10"
"اردبيل ","001","002","23031931625","051603740001","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23031932997","051603740000","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23032613292","051601340001","B","40","6","110","1","1021","6"
"اردبيل ","001","002","23032682290","051605450000","B","40","6","90","1","1021","3.8999999999999999"
"اردبيل ","001","002","23033012531","051603390001","B","40","6","50","1","1021","6"
"اردبيل ","001","002","23033449601","051600720001","B","40","10","160","2","1021","10"
"اردبيل ","001","002","23033093049","051601710000","B","40","6","90","1","1021","6"
"اردبيل ","001","002","23031967834","051605490000","B","40","6","90","1","1021","5.4000000000000004"
"اردبيل ","001","002","23032750526","051605460000","B","40","6","80","1","1021","5.7000000000000002"
"اردبيل ","001","002","23032611532","051601340002","B","40","6","110","1","1021","6"
"اردبيل ","001","002","23033225679","051603880000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23033094821","051601710001","B","40","6","90","1","1021","6"
"اردبيل ","001","002","23032609997","051601340000","B","40","6","110","1","1021","6"
"اردبيل ","001","002","23032030800","051607290000","B","40","6","60","1","1021","6"
"اردبيل ","001","002","23034871422","051604250000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23034016112","051605580000","B","20","6","0","1","1021","1.3999999999999999"
"اردبيل ","001","002","23034804470","051605370001","B","40","6","100","1","1021","6"
"اردبيل ","001","002","23034995704","051604270000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23034836000","051603980001","B","40","10","130","1","1021","10"
"اردبيل ","001","002","23034842519","051600670000","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23034512563","051600960000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23035069190","051603560000","B","40","6","65","1","1021","6"
"اردبيل ","001","002","23034777941","051601010000","B","40","10","130","1","1021","10"
"اردبيل ","001","002","23035095082","051608400000","B","40","6","35","1","1021","6"
"اردبيل ","001","002","23035217568","051608790000","B","40","6","120","1","1021","6"
"اردبيل ","001","002","23034834703","051603980000","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23033901096","051601020001","B","40","6","100","1","1021","6"
"اردبيل ","001","002","23035096344","051608670000","B","40","6","40","1","1021","6"
"اردبيل ","001","002","23035016393","051608740000","B","40","6","50","1","1021","6"
"اردبيل ","001","002","23035260400","051608750000","B","40","6","35","1","1021","6"
"اردبيل ","001","002","23033695811","051604320001","B","40","6","60","1","1021","6"
"اردبيل ","001","002","23035093490","051608890000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23035113307","051608720000","B","40","6","75","1","1021","6"
"اردبيل ","001","002","23035277035","051608880000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23034057862","051608240000","B","40","6","100","1","1021","6"
"اردبيل ","001","002","23033799846","051600540010","B","20","6","60","1","1021","6"
"اردبيل ","001","002","23035241347","051604510000","B","40","6","55","1","1021","6"
"اردبيل ","001","002","23034767386","051604560000","B","40","6","30","1","1021","6"
"اردبيل ","001","002","23035055115","051608650000","B","40","6","40","1","1021","6"
"اردبيل ","001","002","23033667985","051603890000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23034112806","051605210000","B","40","6","80","1","1021","3.2999999999999998"
"اردبيل ","001","002","23034985896","051601020000","B","40","6","120","1","1021","6"
"اردبيل ","001","002","23034812343","051603500000","B","40","10","160","2","1021","10"
"اردبيل ","001","002","23033737687","051605390000","B","26","6","15","1","1021","6"
"اردبيل ","001","002","23035015316","051608730000","B","40","6","75","1","1021","6"
"اردبيل ","001","002","23035001282","051608800000","B","40","6","120","1","1021","6"
"اردبيل ","001","002","23035026722","051605140000","B","40","6","120","1","1021","6"
"اردبيل ","001","002","23035002839","051608700000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23034984171","051601030000","B","40","6","120","1","1021","6"
"اردبيل ","001","002","23034845188","051601020050","B","40","10","200","2","1021","10"
"اردبيل ","001","002","23035090479","051608870000","B","40","6","80","1","1021","6"
"اردبيل ","001","002","23035092060","051609140000","B","40","6","70","1","1021","6"
"اردبيل ","001","002","23034810988","051603550000","B","40","6","23","1","1021","6"
"اردبيل ","001","002","23033819183","051603900000","B","40","6","100","1","1021","6"
"اردبيل ","001","002","23035125859","051608820000","B","40","6","45","1","1021","6"
"اردبيل ","001","002","23035259301","051608930000","B","40","6","35","1","1021","6"
"اردبيل ","001","002","23033955676","051605680050","B","40","6","90","1","1021","4.0999999999999996"
"اردبيل ","001","002","23036214364","051600600001","B","40","6","119","1","1021","4"
"اردبيل ","001","002","23035770817","051600840003","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23035764998","051600840000","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23035769149","051600840001","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23035771726","051600840004","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23035769501","051600840002","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23035471130","051601500002","B","40","6","60","1","1021","3.3999999999999999"
"اردبيل ","001","002","23036899304","051608950000","B","40","6","60","1","1021","3.7000000000000002"
"اردبيل ","001","002","23036175452","051600550000","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23036801389","051600210000","B","20","6","100","1","1021","3.7000000000000002"
"اردبيل ","001","002","23036536967","051601480003","B","40","6","80","1","1021","3.2000000000000002"
"اردبيل ","001","002","23036323240","051601280001","B","40","6","107","1","1021","3.7999999999999998"
"اردبيل ","001","002","23036323477","051601280002","B","40","6","107","1","1021","3.7999999999999998"
"اردبيل ","001","002","23038224624","051601250003","B","40","6","100","1","1021","3.7000000000000002"
"اردبيل ","001","002","23036942485","051602790000","B","40","6","80","1","1021","3.7000000000000002"
"اردبيل ","001","002","23036942906","051602790001","B","40","6","80","1","1021","4.2999999999999998"
"اردبيل ","001","002","23037140107","051605200000","B","40","6","60","1","1021","2.7999999999999998"
"اردبيل ","001","002","23037947554","051600430000","B","26","10","125","1","1021","6.2999999999999998"
"اردبيل ","001","002","23038271320","051601140001","B","40","6","70","1","1021","3.1000000000000001"
"اردبيل ","001","002","23038271498","051601140002","B","40","6","85","1","1021","4.2999999999999998"
"اردبيل ","001","002","23038293042","051608900000","B","23","6","110","1","1021","3.7000000000000002"
"اردبيل ","001","002","23037349291","051602470000","B","40","6","90","1","1021","5"
"اردبيل ","001","002","23037349586","051602470001","B","40","6","90","1","1021","5"
"اردبيل ","001","002","23036909529","051605850000","B","20","6","15","1","1021","0.6"
"اردبيل ","001","002","23036322910","051601280000","B","40","6","107","1","1021","3.7999999999999998"
"اردبيل ","001","002","23036377478","051603950000","B","40","6","80","1","1021","5"
"اردبيل ","001","002","23036818897","051609030000","B","40","6","80","1","1021","3.7000000000000002"
"اردبيل ","001","002","23038502270","051609070000","B","40","6","60","1","1021","1.6000000000000001"
"اردبيل ","001","002","23038912593","051600220002","B","40","6","100","1","1021","4.7999999999999998"
"اردبيل ","001","002","23038912651","051600220001","B","40","6","100","1","1021","3.7999999999999998"
"اردبيل ","001","002","23038822240","051605720000","B","40","6","42","1","1021","3.1000000000000001"
"اردبيل ","001","002","23038912710","051600220000","B","40","6","100","1","1021","3.7999999999999998"
"اردبيل ","001","002","23039284893","051600020000","B","25","10","90","1","1021","6.2999999999999998"
"اردبيل ","001","002","23040126404","051600530001","B","40","6","32","1","1021","2.7999999999999998"
"اردبيل ","001","002","23038995566","051605380000","B","20","6","70","1","1021","2.5"
"اردبيل ","001","002","23038781167","051604230001","B","40","6","95","1","1021","4"
"اردبيل ","001","002","23038747460","051605640000","B","40","6","80","1","1021","2.7999999999999998"
"اردبيل ","001","002","23039797416","051600920002","B","40","6","120","1","1021","3.7000000000000002"
"اردبيل ","001","002","23039795530","051606150050","B","20","6","18","1","1021","0.6"
"اردبيل ","001","002","23039797700","051600920003","B","40","6","120","1","1021","3.7000000000000002"
"اردبيل ","001","002","23039797879","051600920001","B","40","6","120","1","1021","3.7000000000000002"
"اردبيل ","001","002","23039796733","051600920000","B","40","6","120","1","1021","3.7000000000000002"
"اردبيل ","001","002","23040126041","051600470000","B","20","6","20","1","1021","0.4"
"اردبيل ","001","002","23040409175","051600950001","B","40","6","80","1","1021","3.7000000000000002"
"اردبيل ","001","002","23040410038","051600950002","B","40","6","80","1","1021","3.7000000000000002"
"اردبيل ","001","002","23039976978","051608840000","B","40","6","70","1","1021","3.1000000000000001"
"اردبيل ","001","002","23040126278","051600530000","B","40","6","32","1","1021","2.7999999999999998"
"اردبيل ","001","002","23040591512","051600580002","B","40","6","90","1","1021","3.2000000000000002"
"اردبيل ","001","002","23042081480","051602030000","B","65","25","400","1","1021","19.199999999999999"
"اردبيل ","001","002","23041054634","051602780001","B","40","6","80","1","1021","4.7000000000000002"
"اردبيل ","001","002","23041054702","051602780002","B","40","6","80","1","1021","4.4000000000000004"
"اردبيل ","001","002","23041172520","051602910000","B","40","6","90","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041172756","051602910001","B","40","6","90","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041175315","051607900000","B","40","6","100","1","1021","3.5"
"اردبيل ","001","002","23041166769","051604640000","B","40","6","60","1","1021","2.7999999999999998"
"اردبيل ","001","002","23041166827","051604640001","B","40","6","60","1","1021","2.7999999999999998"
"اردبيل ","001","002","23041169554","051601020002","B","40","6","100","1","1021","4.4000000000000004"
"اردبيل ","001","002","23041285621","051601730001","B","40","6","80","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041173144","051602910002","B","40","6","90","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041173202","051602910003","B","40","6","90","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041517902","051603030001","B","40","6","108","1","1021","4"
"اردبيل ","001","002","23041518006","051603030002","B","40","6","108","1","1021","4"
"اردبيل ","001","002","23041200909","051600850002","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041201681","051600850001","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041488035","051600550001","B","40","6","90","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041270452","051600040001","B","40","6","77","1","1021","3.7000000000000002"
"اردبيل ","001","002","23041167157","051604640002","B","40","6","60","1","1021","2.7999999999999998"
"اردبيل ","001","002","23041201002","051603050000","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041201808","051600850000","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041549249","051609160000","B","40","6","75","1","1021","3.1000000000000001"
"اردبيل ","001","002","23041270168","051600040000","B","40","6","77","1","1021","3.7000000000000002"
"اردبيل ","001","002","23041948097","051602780003","B","40","6","80","1","1021","4.7000000000000002"
"اردبيل ","001","002","23041175836","051607900001","B","40","6","100","1","1021","3.5"
"اردبيل ","001","002","23041619235","051600060000","B","20","6","80","1","1021","0.6"
"اردبيل ","001","002","23041866590","051603440001","B","40","6","12","1","1021","3.5"
"اردبيل ","001","002","23041866659","051603440000","B","40","6","120","1","1021","3.5"
"اردبيل ","001","002","23041941723","051600030000","B","25","16","100","1","1021","14.800000000000001"
"اردبيل ","001","002","23040587922","051600580000","B","40","6","90","1","1021","3.2000000000000002"
"اردبيل ","001","002","23040588026","051600580001","B","40","6","90","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041617064","051600050000","B","40","6","80","1","1021","3.2000000000000002"
"اردبيل ","001","002","23041517834","051603030000","B","40","6","108","1","1021","4"
"اردبيل ","001","002","23042793527","051602460002","B","40","6","105","1","1021","4"
"اردبيل ","001","002","23042793469","051602460003","B","40","6","105","1","1021","4"
"اردبيل ","001","002","23043502428","051604650000","B","40","6","60","1","1021","2.7999999999999998"
"اردبيل ","001","002","23042754342","051601590002","B","40","6","80","1","1021","3.2000000000000002"
"اردبيل ","001","002","23043499725","051605750050","B","20","6","24","1","1021","0.9"
"اردبيل ","001","002","23042793753","051602460000","B","40","6","105","1","1021","4"
"اردبيل ","001","002","23043850628","051603060000","B","40","6","80","1","1021","3.2000000000000002"
"اردبيل ","001","002","23042754058","051601590001","B","40","6","80","1","1021","3.2000000000000002"
"اردبيل ","001","002","23043850796","051603060001","B","40","6","80","1","1021","3.2000000000000002"
"اردبيل ","001","002","23042793695","051602460001","B","40","6","105","1","1021","4"
"اردبيل ","001","002","23042753954","051601590000","B","40","6","80","1","1021","3.2000000000000002"
"اردبيل ","001","002","23043137323","051600120000","B","40","6","78","1","1021","3.2000000000000002"
"اردبيل ","001","002","23043036194","051604700000","B","40","6","100","1","1021","3.7000000000000002"
"اردبيل ","001","002","23043137491","051600120001","B","40","6","78","1","1021","3.2000000000000002"
"اردبيل ","001","002","23042407288","051601270001","B","40","6","80","1","1021","3.2000000000000002"
"اردبيل ","001","002","23042407346","051601270000","B","40","6","80","1","1021","3.2000000000000002"
"اردبيل ","001","002","23044718305","051609060000","B","40","6","55","1","1021","3.1000000000000001"
"اردبيل ","001","002","23044479296","051600130000","B","20","6","113","1","1021","3.7000000000000002"
"اردبيل ","001","002","23044853752","051605740001","B","40","6","75","1","1021","3.2000000000000002"
"اردبيل ","001","002","23045034591","051604740000","B","40","6","64","1","1021","3.3999999999999999"
"اردبيل ","001","002","23044853468","051605740000","B","40","6","75","1","1021","3.2000000000000002"
"اردبيل ","001","002","23045671802","051602500000","B","40","6","80","1","1021","3.7999999999999998"
"اردبيل ","001","002","23045671970","051602500001","B","40","6","80","1","1021","3.7999999999999998"
"اردبيل ","001","002","23044992510","051600010001","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23044992688","051600010002","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23044992972","051600010003","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23044993429","051600010004","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23045740479","051608350000","B","40","6","50","1","1021","3.1000000000000001"
"اردبيل ","001","002","23045836303","051605820000","B","25","16","40","1","1021","12"
"اردبيل ","001","002","23044992393","051600010000","B","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","002","23044639810","051602800001","B","40","6","110","1","1021","3.7000000000000002"
"اردبيل ","001","002","23045618609","051600610000","B","25","16","20","1","1021","10.300000000000001"
"اردبيل ","001","002","23045423069","051605310001","B","40","6","100","1","1021","4"
"اردبيل ","001","002","23044639468","051602800000","B","40","6","110","1","1021","3.7000000000000002"
"اردبيل ","001","002","23045422807","051605310000","B","40","6","100","1","1021","4"
"اردبيل ","001","002","23045422502","051600640001","B","40","6","60","1","1021","2.7999999999999998"
"اردبيل ","001","002","23045583445","051604110000","B","40","6","110","1","1021","3.2000000000000002"
"اردبيل ","001","002","23045583671","051604110001","B","40","6","110","1","1021","3.2000000000000002"
"اردبيل ","001","002","23045583730","051604110002","B","40","6","110","1","1021","3.2000000000000002"
"اردبيل ","001","002","23046522208","051600550002","B","40","6","100","1","1021","4"
"اردبيل ","001","002","23046112859","051605600000","B","20","4","20","1","1021","0.6"
"اردبيل ","001","002","23047211577","051605860001","B","20","4","32","1","1021","0.9"
"اردبيل ","001","002","23046687414","051600790001","B","40","6","80","1","1021","3.5"
"اردبيل ","001","002","23046467607","051607900010","B","20","6","77","1","1021","0.6"
"اردبيل ","001","002","23045939292","051601150001","B","40","6","75","1","1021","3.3999999999999999"
"اردبيل ","001","002","23046012460","051603460001","B","40","6","100","1","1021","4"
"اردبيل ","001","002","23046012234","051603460000","B","40","6","100","1","1021","4"
"اردبيل ","001","002","23047493601","051601330001","B","40","6","105","1","1021","3.2000000000000002"
"اردبيل ","001","002","23047493485","051601330003","B","40","6","105","1","1021","3.2000000000000002"
"اردبيل ","001","002","23047493543","051601330002","B","40","6","105","1","1021","3.2000000000000002"
"اردبيل ","001","002","23047493770","051601330000","B","40","6","105","1","1021","3.2000000000000002"
"اردبيل ","001","002","23046687356","051600790002","B","40","6","80","1","1021","3.5"
"اردبيل ","001","002","23046148194","051600410000","B","20","10","136","1","1021","0.6"
"اردبيل ","001","002","23046012529","051603460002","B","40","6","100","1","1021","4"
"اردبيل ","001","002","23048167521","051604620002","B","40","6","98","1","1021","4.4000000000000004"
"اردبيل ","001","002","23048167690","051604620001","B","40","6","73","1","1021","3.7999999999999998"
"اردبيل ","001","002","23048384601","051601320000","B","40","6","113","1","1021","2.7999999999999998"
"اردبيل ","001","002","23048564551","051601700000","B","40","10","140","1","1021","3.7000000000000002"
"اردبيل ","001","002","23047675143","051600640002","B","40","6","60","1","1021","4.7000000000000002"
"اردبيل ","001","002","23049049512","051601190001","B","40","6","69","1","1021","3.2000000000000002"
"اردبيل ","001","002","23049049749","051601190002","B","40","6","69","1","1021","3.2000000000000002"
"اردبيل ","001","002","23049093206","051602510000","B","40","6","106","1","1021","3.7999999999999998"
"اردبيل ","001","002","23049093364","051602510001","B","40","6","106","1","1021","3.7999999999999998"
"اردبيل ","001","002","23048841357","051603090000","B","40","6","75","1","1021","2.7999999999999998"
"اردبيل ","001","002","23048841415","051603090001","B","40","6","75","1","1021","2.7999999999999998"
"اردبيل ","001","002","23048841583","051603090002","B","40","6","75","1","1021","2.7999999999999998"
"اردبيل ","001","002","23049908607","051600210001","B","25","16","69","1","1021","10.300000000000001"
"اردبيل ","001","002","23049450880","051603770001","B","40","6","103","1","1021","3.2000000000000002"
"اردبيل ","001","002","23049650919","051602800002","B","40","6","110","1","1021","3.7000000000000002"
"اردبيل ","001","002","23049450948","051603770002","B","40","10","139","1","1021","3.2000000000000002"
"اردبيل ","001","002","23049753397","051600610001","B","20","6","59","1","1021","2"
"اردبيل ","001","002","23049751637","051600610002","B","40","6","86","1","1021","3"
"اردبيل ","001","002","23049651012","051602800003","B","40","6","110","1","1021","3.7000000000000002"
"اردبيل ","001","002","23050143567","051603390002","B","40","6","81","1","1021","3.7000000000000002"
"اردبيل ","001","002","23050144181","051603390003","B","40","6","81","1","1021","3.7000000000000002"
